scope,model,context,device,hbm_scale,batch,weight_bytes,kv_bytes,flops,memory_ps,compute_ps,tpot_ps,rational_floor_ps,serial_ceiling_ps,bound,weight_floor_ps,tpot_ms,tp,ep,request_tokens_per_second,throughput_tokens_per_second_per_gpu,throughput_decimal,hbm_bytes_per_second,peak_flops,cache_to_weight_ratio,weight_cache_equal_batch,crossover_batch,relative_to_crossover,evidence_class,capacity_status,deployment_step_ps,deployment_guards_ok
knee,dense7b-tp1,1,h200,1,207,15009316864,27131904,3106928590848,3132593493,3139897514,3139897514,3139897514,6272491009,compute,3126941013,3.139897514,1,1,500000000000/1569948757,103500000000000/1569948757,65925.71861885299,4800000000000,989500000000000,207/114512,114512,1133096240/5486681,at-or-above,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,h200,1,256,15009316864,33554432,3842385117184,3133931520,3883158279,3883158279,3883158279,7017089800,compute,3126941013,3.883158279,1,1,1000000000000/3883158279,256000000000000/3883158279,65925.71860499226,4800000000000,989500000000000,16/7157,114512,1133096240/5486681,at-or-above,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,h200,2,1,15009316864,131072,15009316864,1563484160,15168587,1563484160,1563484160,1578652748,memory,1563470506,1.56348416,1,1,48828125/76342,48828125/76342,639.5971418092269,9600000000000,989500000000000,1/114512,114512,1133096240/10983257,below,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,h200,2,2,15009316864,262144,30018633728,1563497813,30337174,1563497813,1563497813,1593834988,memory,1563470506,1.563497813,1,1,1000000000000/1563497813,2000000000000/1563497813,1279.1831132545371,9600000000000,989500000000000,1/57256,114512,1133096240/10983257,below,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,h200,2,4,15009316864,524288,60037267456,1563525120,60674348,1563525120,1563525120,1624199469,memory,1563470506,1.56352512,1,1,48828125/76344,48828125/19086,2558.321544587656,9600000000000,989500000000000,1/28628,114512,1133096240/10983257,below,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,h200,2,8,15009316864,1048576,120074534912,1563579733,121348696,1563579733,1563579733,1684928430,memory,1563470506,1.563579733,1,1,1000000000000/1563579733,8000000000000/1563579733,5116.464374126036,9600000000000,989500000000000,1/14314,114512,1133096240/10983257,below,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,h200,2,16,15009316864,2097152,240149069824,1563688960,242697392,1563688960,1563688960,1806386353,memory,1563470506,1.56368896,1,1,48828125/76352,48828125/4772,10232.213956412406,9600000000000,989500000000000,1/7157,114512,1133096240/10983257,below,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,h200,2,32,15009316864,4194304,480298139648,1563907413,485394784,1563907413,1563907413,2049302199,memory,1563470506,1.563907413,1,1,1000000000000/1563907413,32000000000000/1563907413,20461.569357622837,9600000000000,989500000000000,2/7157,114512,1133096240/10983257,below,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,h200,2,64,15009316864,8388608,960596279296,1564344320,970789569,1564344320,1564344320,2535133890,memory,1563470506,1.56434432,1,1,48828125/76384,97656250/2387,40911.70925848345,9600000000000,989500000000000,4/7157,114512,1133096240/10983257,below,ROOFLINE,unchecked,unavailable,True
knee,dense7b-tp1,1,h200,2,103,15009316864,13500416,1545959636992,1564876800,1562364463,1564876800,1564876800,3127241264,memory,1563470506,1.5648768,1,1,9765625/15282,1005859375/15282,65819.87796099987,9600000000000,989500000000000,103/114512,114512,1133096240/10983257,below,ROOFLINE,unchecked,unavailable,True
knee,dense7b-tp1,1,h200,2,104,15009316864,13631488,1560968953856,1564890453,1577533050,1577533050,1577533050,3142423505,compute,1563470506,1.57753305,1,1,20000000000/31550661,2080000000000/31550661,65925.71864025289,9600000000000,989500000000000,13/14314,114512,1133096240/10983257,at-or-above,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,h200,2,128,15009316864,16777216,1921192558592,1565218133,1941579139,1941579139,1941579139,3506797273,compute,1563470506,1.941579139,1,1,1000000000000/1941579139,128000000000000/1941579139,65925.7186219696,9600000000000,989500000000000,8/7157,114512,1133096240/10983257,at-or-above,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,h200,2,256,15009316864,33554432,3842385117184,1566965760,3883158279,3883158279,3883158279,5450124040,compute,1563470506,3.883158279,1,1,1000000000000/3883158279,256000000000000/3883158279,65925.71860499226,9600000000000,989500000000000,16/7157,114512,1133096240/10983257,at-or-above,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,b100,0.5,1,15009316864,131072,15009316864,3752361984,8338509,3752361984,3752361984,3760700494,memory,3752329216,3.752361984,1,1,244140625/916104,244140625/916104,266.49880908717785,4000000000000,1800000000000000,1/114512,114512,25765200/57031,below,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,b100,0.5,2,15009316864,262144,30018633728,3752394752,16677018,3752394752,3752394752,3769071771,memory,3752329216,3.752394752,1,1,244140625/916112,244140625/458056,532.9929637424245,4000000000000,1800000000000000,1/57256,114512,25765200/57031,below,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,b100,0.5,4,15009316864,524288,60037267456,3752460288,33354037,3752460288,3752460288,3785814326,memory,3752329216,3.752460288,1,1,244140625/916128,244140625/229032,1065.9673102448567,4000000000000,1800000000000000,1/28628,114512,25765200/57031,below,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,b100,0.5,8,15009316864,1048576,120074534912,3752591360,66708074,3752591360,3752591360,3819299435,memory,3752329216,3.75259136,1,1,48828125/183232,48828125/22904,2131.860155431366,4000000000000,1800000000000000,1/14314,114512,25765200/57031,below,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,b100,0.5,16,15009316864,2097152,240149069824,3752853504,133416149,3752853504,3752853504,3886269654,memory,3752329216,3.752853504,1,1,244140625/916224,244140625/57264,4263.422481838503,4000000000000,1800000000000000,1/7157,114512,25765200/57031,below,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,b100,0.5,32,15009316864,4194304,480298139648,3753377792,266832299,3753377792,3753377792,4020210092,memory,3752329216,3.753377792,1,1,244140625/916352,244140625/28636,8525.653897192346,4000000000000,1800000000000000,2/7157,114512,25765200/57031,below,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,b100,0.5,64,15009316864,8388608,960596279296,3754426368,533664599,3754426368,3754426368,4288090968,memory,3752329216,3.754426368,1,1,244140625/916608,244140625/14322,17046.545524368106,4000000000000,1800000000000000,4/7157,114512,25765200/57031,below,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,b100,0.5,128,15009316864,16777216,1921192558592,3756523520,1067329199,3756523520,3756523520,4823852720,memory,3752329216,3.75652352,1,1,48828125/183424,48828125/1433,34074.05792044661,4000000000000,1800000000000000,8/7157,114512,25765200/57031,below,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,b100,0.5,256,15009316864,33554432,3842385117184,3760717824,2134658398,3760717824,3760717824,5895376223,memory,3752329216,3.760717824,1,1,244140625/918144,488281250/7173,68072.11069287606,4000000000000,1800000000000000,16/7157,114512,25765200/57031,below,ROOFLINE,unchecked,unavailable,True
knee,dense7b-tp1,1,b100,0.5,451,15009316864,59113472,6769201905664,3767107584,3760667725,3767107584,3767107584,7527775310,memory,3752329216,3.767107584,1,1,244140625/919704,110107421875/919704,119720.49906817845,4000000000000,1800000000000000,451/114512,114512,25765200/57031,below,ROOFLINE,unchecked,unavailable,True
knee,dense7b-tp1,1,b100,0.5,452,15009316864,59244544,6784211222528,3767140352,3769006234,3769006234,3769006234,7536146587,compute,3752329216,3.769006234,1,1,500000000000/1884503117,226000000000000/1884503117,119925.51137818044,4000000000000,1800000000000000,113/28628,114512,25765200/57031,at-or-above,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,b100,1,1,15009316864,131072,15009316864,1876180992,8338509,1876180992,1876180992,1884519502,memory,1876164608,1.876180992,1,1,244140625/458052,244140625/458052,532.9976181743557,8000000000000,1800000000000000,1/114512,114512,25765200/114287,below,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,b100,1,2,15009316864,262144,30018633728,1876197376,16677018,1876197376,1876197376,1892874395,memory,1876164608,1.876197376,1,1,244140625/458056,244140625/229028,1065.985927484849,8000000000000,1800000000000000,1/57256,114512,25765200/114287,below,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,b100,1,4,15009316864,524288,60037267456,1876230144,33354037,1876230144,1876230144,1909584182,memory,1876164608,1.876230144,1,1,244140625/458064,244140625/114516,2131.9346204897133,8000000000000,1800000000000000,1/28628,114512,25765200/114287,below,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,b100,1,8,15009316864,1048576,120074534912,1876295680,66708074,1876295680,1876295680,1943003755,memory,1876164608,1.87629568,1,1,48828125/91616,48828125/11452,4263.720310862732,8000000000000,1800000000000000,1/14314,114512,25765200/114287,below,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,b100,1,16,15009316864,2097152,240149069824,1876426752,133416149,1876426752,1876426752,2009842902,memory,1876164608,1.876426752,1,1,244140625/458112,244140625/28632,8526.844963677006,8000000000000,1800000000000000,1/7157,114512,25765200/114287,below,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,b100,1,32,15009316864,4194304,480298139648,1876688896,266832299,1876688896,1876688896,2143521196,memory,1876164608,1.876688896,1,1,244140625/458176,244140625/14318,17051.30779438469,8000000000000,1800000000000000,2/7157,114512,25765200/114287,below,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,b100,1,64,15009316864,8388608,960596279296,1877213184,533664599,1877213184,1877213184,2410877784,memory,1876164608,1.877213184,1,1,244140625/458304,244140625/7161,34093.09104873621,8000000000000,1800000000000000,4/7157,114512,25765200/114287,below,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,b100,1,128,15009316864,16777216,1921192558592,1878261760,1067329199,1878261760,1878261760,2945590960,memory,1876164608,1.87826176,1,1,48828125/91712,97656250/1433,68148.11584089322,8000000000000,1800000000000000,8/7157,114512,25765200/114287,below,ROOFLINE,unchecked,unavailable,True
knee,dense7b-tp1,1,b100,1,225,15009316864,29491200,3377096294400,1879851008,1876164608,1879851008,1879851008,3756015616,memory,1876164608,1.879851008,1,1,244140625/458948,54931640625/458948,119690.33665033948,8000000000000,1800000000000000,225/114512,114512,25765200/114287,below,ROOFLINE,unchecked,unavailable,True
knee,dense7b-tp1,1,b100,1,226,15009316864,29622272,3392105611264,1879867392,1884503117,1884503117,1884503117,3764370510,compute,1876164608,1.884503117,1,1,1000000000000/1884503117,226000000000000/1884503117,119925.51137818044,8000000000000,1800000000000000,113/57256,114512,25765200/114287,at-or-above,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,b100,1,256,15009316864,33554432,3842385117184,1880358912,2134658398,2134658398,2134658398,4015017311,compute,1876164608,2.134658398,1,1,500000000000/1067329199,128000000000000/1067329199,119925.51137917477,8000000000000,1800000000000000,16/7157,114512,25765200/114287,at-or-above,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,b100,2,1,15009316864,131072,15009316864,938090496,8338509,938090496,938090496,946429006,memory,938082304,0.938090496,1,1,244140625/229026,244140625/229026,1065.9952363487114,16000000000000,1800000000000000,1/114512,114512,25765200/228799,below,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,b100,2,2,15009316864,262144,30018633728,938098688,16677018,938098688,938098688,954775707,memory,938082304,0.938098688,1,1,244140625/229028,244140625/114514,2131.971854969698,16000000000000,1800000000000000,1/57256,114512,25765200/228799,below,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,b100,2,4,15009316864,524288,60037267456,938115072,33354037,938115072,938115072,971469110,memory,938082304,0.938115072,1,1,244140625/229032,244140625/57258,4263.869240979427,16000000000000,1800000000000000,1/28628,114512,25765200/228799,below,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,b100,2,8,15009316864,1048576,120074534912,938147840,66708074,938147840,938147840,1004855915,memory,938082304,0.93814784,1,1,48828125/45808,48828125/5726,8527.440621725464,16000000000000,1800000000000000,1/14314,114512,25765200/228799,below,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,b100,2,16,15009316864,2097152,240149069824,938213376,133416149,938213376,938213376,1071629526,memory,938082304,0.938213376,1,1,244140625/229056,244140625/14316,17053.68992735401,16000000000000,1800000000000000,1/7157,114512,25765200/228799,below,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,b100,2,32,15009316864,4194304,480298139648,938344448,266832299,938344448,938344448,1205176748,memory,938082304,0.938344448,1,1,244140625/229088,244140625/7159,34102.61558876938,16000000000000,1800000000000000,2/7157,114512,25765200/228799,below,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,b100,2,64,15009316864,8388608,960596279296,938606592,533664599,938606592,938606592,1472271192,memory,938082304,0.938606592,1,1,244140625/229152,488281250/7161,68186.18209747243,16000000000000,1800000000000000,4/7157,114512,25765200/228799,below,ROOFLINE,unchecked,unavailable,True
knee,dense7b-tp1,1,b100,2,112,15009316864,14680064,1681043488768,938999808,933913049,938999808,938999808,1872912858,memory,938082304,0.938999808,1,1,244140625/229248,1708984375/14328,119275.84973478504,16000000000000,1800000000000000,7/7157,114512,25765200/228799,below,ROOFLINE,unchecked,unavailable,True
knee,dense7b-tp1,1,b100,2,113,15009316864,14811136,1696052805632,939008000,942251558,942251558,942251558,1881259559,compute,938082304,0.942251558,1,1,500000000000/471125779,56500000000000/471125779,119925.51144181818,16000000000000,1800000000000000,113/114512,114512,25765200/228799,at-or-above,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,b100,2,128,15009316864,16777216,1921192558592,939130880,1067329199,1067329199,1067329199,2006460080,compute,938082304,1.067329199,1,1,1000000000000/1067329199,128000000000000/1067329199,119925.51137917477,16000000000000,1800000000000000,8/7157,114512,25765200/228799,at-or-above,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,b100,2,256,15009316864,33554432,3842385117184,940179456,2134658398,2134658398,2134658398,3074837855,compute,938082304,2.134658398,1,1,500000000000/1067329199,128000000000000/1067329199,119925.51137917477,16000000000000,1800000000000000,16/7157,114512,25765200/228799,at-or-above,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,b200,0.5,1,15009316864,131072,15009316864,3752361984,6670807,3752361984,3752361984,3759032792,memory,3752329216,3.752361984,1,1,244140625/916104,244140625/916104,266.49880908717785,4000000000000,2250000000000000,1/114512,114512,128826000/227899,below,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,b200,0.5,2,15009316864,262144,30018633728,3752394752,13341614,3752394752,3752394752,3765736367,memory,3752329216,3.752394752,1,1,244140625/916112,244140625/458056,532.9929637424245,4000000000000,2250000000000000,1/57256,114512,128826000/227899,below,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,b200,0.5,4,15009316864,524288,60037267456,3752460288,26683229,3752460288,3752460288,3779143518,memory,3752329216,3.752460288,1,1,244140625/916128,244140625/229032,1065.9673102448567,4000000000000,2250000000000000,1/28628,114512,128826000/227899,below,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,b200,0.5,8,15009316864,1048576,120074534912,3752591360,53366459,3752591360,3752591360,3805957820,memory,3752329216,3.75259136,1,1,48828125/183232,48828125/22904,2131.860155431366,4000000000000,2250000000000000,1/14314,114512,128826000/227899,below,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,b200,0.5,16,15009316864,2097152,240149069824,3752853504,106732919,3752853504,3752853504,3859586424,memory,3752329216,3.752853504,1,1,244140625/916224,244140625/57264,4263.422481838503,4000000000000,2250000000000000,1/7157,114512,128826000/227899,below,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,b200,0.5,32,15009316864,4194304,480298139648,3753377792,213465839,3753377792,3753377792,3966843632,memory,3752329216,3.753377792,1,1,244140625/916352,244140625/28636,8525.653897192346,4000000000000,2250000000000000,2/7157,114512,128826000/227899,below,ROOFLINE,unchecked,unavailable,True
sweep,dense7b-tp1,1,b200,0.5,64,15009316864,8388608,960596279296,3754426368,426931679,3754426368,3754426368,4181358048,memory,3752329216,3.754426368,1,1,244140625/916608,244140625/14322,17046.545524368106,4000000000000,2250000000000000,4/7157,114512,128826000/227899,below,ROOFLINE,unchecked,unavailable,True
